,accuracy,loss,val_accuracy,val_loss
0,0.5752243995666504,1.523996114730835,0.8125046491622925,0.6652136445045471
1,0.7506170272827148,0.8683083057403564,0.8528906106948853,0.5221841931343079
2,0.7924644947052002,0.7184499502182007,0.8703911304473877,0.45921066403388977
3,0.8205684423446655,0.6197989583015442,0.8855732679367065,0.40279504656791687
4,0.8385190963745117,0.5484259128570557,0.8929773569107056,0.38034147024154663
5,0.8531413674354553,0.4990157186985016,0.8952957987785339,0.36830732226371765
6,0.8642483353614807,0.4546404480934143,0.899633526802063,0.34216541051864624
7,0.8745886087417603,0.4146099090576172,0.9004561901092529,0.3428279161453247
8,0.8820306658744812,0.38594651222229004,0.905317485332489,0.339438796043396
9,0.8885003924369812,0.3579542636871338,0.9072619676589966,0.3291228115558624
