,accuracy,loss,val_accuracy,val_loss
0,0.6221765279769897,1.3723963499069214,0.87315833568573,0.44282296299934387
1,0.8153141140937805,0.639762818813324,0.9052426815032959,0.3316816985607147
2,0.8605647087097168,0.4843612611293793,0.9180315732955933,0.2902056574821472
3,0.8813388347625732,0.4044317901134491,0.9194525480270386,0.2783665359020233
4,0.8970268964767456,0.34329187870025635,0.9261835217475891,0.25933900475502014
5,0.9099476337432861,0.29316750168800354,0.9294742345809937,0.2541137933731079
6,0.9213911890983582,0.2527894675731659,0.9330641031265259,0.2478080689907074
7,0.9272251129150391,0.22969616949558258,0.9293246865272522,0.26376989483833313
8,0.9372475743293762,0.20181012153625488,0.9344102740287781,0.25014862418174744
9,0.9436611533164978,0.17449645698070526,0.9344850778579712,0.26698294281959534
10,0.947494387626648,0.16277851164340973,0.930895209312439,0.27630212903022766
11,0.9538145065307617,0.14375239610671997,0.9312691688537598,0.2958524525165558
12,0.9561144113540649,0.13439282774925232,0.9330641031265259,0.29107150435447693
13,0.9596484899520874,0.12121322751045227,0.9323161840438843,0.30309921503067017
14,0.960676908493042,0.11548470705747604,0.9338867664337158,0.30910053849220276
15,0.9662303924560547,0.10290661454200745,0.9329892992973328,0.31565845012664795
16,0.9669970273971558,0.09843573719263077,0.9346346855163574,0.3099234402179718
17,0.9700448513031006,0.08950424194335938,0.9373270273208618,0.33544760942459106
18,0.9705497622489929,0.09156613051891327,0.9335876107215881,0.34670692682266235
19,0.9722887277603149,0.08554825186729431,0.9332136511802673,0.3462488055229187
