,accuracy,loss,val_accuracy,val_loss
0,0.5631077289581299,1.5905061960220337,0.8403260707855225,0.562098503112793
1,0.7871167063713074,0.7412555813789368,0.893126904964447,0.3923671543598175
2,0.8358825445175171,0.5688304305076599,0.904420018196106,0.3428892493247986
3,0.8621914982795715,0.4786139726638794,0.9113753437995911,0.31307727098464966
4,0.8790388703346252,0.41817590594291687,0.9164609909057617,0.2927120327949524
5,0.8909499049186707,0.3688276410102844,0.9190785884857178,0.2898010313510895
6,0.9015706777572632,0.3318510353565216,0.9240894317626953,0.27257177233695984
7,0.9080404043197632,0.3018011152744293,0.9289507269859314,0.26108869910240173
8,0.9179880619049072,0.27286455035209656,0.930072546005249,0.2612571120262146
9,0.9208676218986511,0.2560763359069824,0.9302968978881836,0.26644131541252136
10,0.9290575981140137,0.2313518226146698,0.9296985864639282,0.2715921700000763
11,0.9327412247657776,0.21318653225898743,0.9288011193275452,0.2722682058811188
12,0.9363687634468079,0.19832450151443481,0.931792676448822,0.26555001735687256
13,0.9407442212104797,0.1840275377035141,0.9305960536003113,0.2782290577888489
14,0.9430628418922424,0.17501725256443024,0.932615339756012,0.2826692461967468
15,0.9471017122268677,0.16136187314987183,0.9314935207366943,0.2879813611507416
16,0.9510097503662109,0.1532139629125595,0.9288759231567383,0.31753161549568176
17,0.9518698453903198,0.1455947458744049,0.930072546005249,0.300915390253067
18,0.9563949108123779,0.13388420641422272,0.9332136511802673,0.30604302883148193
19,0.9570493698120117,0.12583819031715393,0.9330641031265259,0.30632197856903076
