filename,label,confidence
0000019773_1361.jpg,9,0.1362
0000016440_1218.jpg,45,0.1218
0000022097_1505.jpg,39,0.1505
000003587_1536.jpg,2,0.1536
0000011307_1415.jpg,2,0.1416
000003578_1276.jpg,2,0.1277
0000019968_1263.jpg,39,0.1263
0000017789_1605.jpg,5,0.1606
0000024425_2391.jpg,8,0.2392
0000021561_1273.jpg,11,0.1274
0000010964_1457.jpg,2,0.1457
0000028223_1335.jpg,44,0.1335
0000014041_1592.jpg,2,0.1593
0000014069_1325.jpg,44,0.1325
0000013060_1395.jpg,26,0.1396
0000015363_1566.jpg,39,0.1567
000004798_1464.jpg,2,0.1465
0000017574_1337.jpg,39,0.1337
0000032737_1454.jpg,44,0.1455
000002302_1798.jpg,2,0.1799
0000032723_1562.jpg,8,0.1563
0000028753_1252.jpg,35,0.1253
0000023160_2004.jpg,2,0.2004
0000033373_1502.jpg,39,0.1502
0000018684_1789.jpg,44,0.1789
0000016871_1297.jpg,35,0.1297
0000018069_2195.jpg,41,0.2196
000002289_1236.jpg,2,0.1236
0000010409_1800.jpg,2,0.1801
0000015571_3583.jpg,2,0.3584
000001019_1307.jpg,2,0.1308
0000030732_1627.jpg,44,0.1628
0000021603_1449.jpg,2,0.1449
000007454_1257.jpg,2,0.1258
000008767_1722.jpg,2,0.1722
000006992_1379.jpg,2,0.1380
0000028141_1793.jpg,39,0.1793
000004149_1356.jpg,39,0.1356
0000024586_1464.jpg,26,0.1464
0000010151_1843.jpg,2,0.1844
000005928_1664.jpg,2,0.1664
0000025883_1284.jpg,39,0.1285
000006206_1297.jpg,2,0.1297
0000032455_1481.jpg,44,0.1482
0000024579_1343.jpg,24,0.1344
0000010804_1213.jpg,8,0.1214
000008217_1291.jpg,2,0.1292
000001226_1219.jpg,35,0.1220
0000025100_1329.jpg,11,0.1329
0000014493_1718.jpg,2,0.1719
0000011514_1356.jpg,44,0.1357
00000213_2017.jpg,39,0.2018
000003394_1701.jpg,35,0.1701
0000010144_1344.jpg,2,0.1345
000008772_1274.jpg,9,0.1275
0000021616_1526.jpg,8,0.1527
000001030_1299.jpg,13,0.1300
000004148_1462.jpg,43,0.1462
000001756_2088.jpg,2,0.2088
0000033560_1456.jpg,2,0.1456
0000013868_1789.jpg,2,0.1790
000003633_1420.jpg,2,0.1421
0000016086_1378.jpg,38,0.1378
0000024020_1223.jpg,11,0.1223
0000011925_1874.jpg,2,0.1875
000005295_1214.jpg,2,0.1214
00000763_2007.jpg,2,0.2007
000001795_1219.jpg,39,0.1220
0000030914_1246.jpg,9,0.1247
0000011702_1314.jpg,2,0.1315
00000777_1308.jpg,9,0.1309
0000023940_1403.jpg,9,0.1403
0000032681_1524.jpg,39,0.1525
000009518_1557.jpg,35,0.1557
000003021_1539.jpg,39,0.1539
0000024626_1476.jpg,2,0.1477
000004000_2062.jpg,2,0.2062
000008148_1340.jpg,2,0.1340
000009256_1404.jpg,39,0.1404
0000014068_1325.jpg,44,0.1325
000004955_1660.jpg,5,0.1661
000005493_1319.jpg,46,0.1320
0000016657_1240.jpg,42,0.1241
00000159_1562.jpg,2,0.1563
0000021789_1481.jpg,8,0.1482
0000031015_1221.jpg,39,0.1221
0000021206_1308.jpg,8,0.1308
000003551_1309.jpg,2,0.1310
0000031001_1347.jpg,7,0.1348
000004564_1206.jpg,9,0.1206
0000017950_1557.jpg,2,0.1558
0000030451_1236.jpg,39,0.1236
0000010959_1335.jpg,2,0.1336
0000025909_1496.jpg,9,0.1496
0000013505_1208.jpg,2,0.1208
0000029869_1247.jpg,11,0.1247
000008389_1433.jpg,38,0.1434
0000010998_1905.jpg,2,0.1906
0000014254_1479.jpg,35,0.1480
0000019016_1282.jpg,34,0.1282
0000011462_1539.jpg,2,0.1540
0000014268_1271.jpg,29,0.1271
0000017952_1414.jpg,9,0.1415
0000024340_1457.jpg,39,0.1457
0000022725_1356.jpg,5,0.1357
000002665_1268.jpg,13,0.1269
000002895_1277.jpg,2,0.1277
0000032278_1319.jpg,39,0.1320
0000025062_2027.jpg,39,0.2028
0000019943_1404.jpg,39,0.1404
0000023407_1378.jpg,44,0.1379
000005136_1645.jpg,18,0.1645
0000011648_1521.jpg,39,0.1522
000003962_1231.jpg,13,0.1232
0000016641_1567.jpg,2,0.1568
00000615_1235.jpg,38,0.1235
000005491_1588.jpg,9,0.1589
0000013705_1326.jpg,2,0.1327
0000029300_1683.jpg,39,0.1684
000002473_1671.jpg,2,0.1672
0000026769_1424.jpg,44,0.1425
0000031573_2153.jpg,2,0.2153
000005334_3342.jpg,2,0.3343
00000985_1239.jpg,2,0.1240
0000019360_1607.jpg,2,0.1607
0000016053_2170.jpg,2,0.2170
000005297_2315.jpg,2,0.2315
0000010378_1595.jpg,2,0.1595
000004823_1897.jpg,11,0.1898
0000026621_1508.jpg,5,0.1509
00000946_1328.jpg,35,0.1329
000004176_1243.jpg,2,0.1243
0000032126_1563.jpg,2,0.1564
000006013_2303.jpg,2,0.2304
0000013856_1241.jpg,2,0.1241
000001026_1229.jpg,2,0.1229
0000028142_1400.jpg,39,0.1400
0000017629_1648.jpg,2,0.1649
0000014446_1502.jpg,44,0.1502
000009877_1778.jpg,2,0.1779
00000205_1346.jpg,35,0.1346
0000015016_1513.jpg,39,0.1514
0000013473_1465.jpg,2,0.1465
000006205_1731.jpg,2,0.1732
000003427_1288.jpg,13,0.1288
000006239_1344.jpg,35,0.1344
0000019823_1325.jpg,44,0.1326
000009678_3408.jpg,2,0.3409
0000012977_1520.jpg,39,0.1520
000008201_1248.jpg,39,0.1249
000007898_1815.jpg,2,0.1816
0000026436_1218.jpg,5,0.1219
000002076_1392.jpg,9,0.1393
0000026350_1252.jpg,2,0.1252
000007668_1286.jpg,5,0.1287
000002704_1211.jpg,9,0.1212
000001580_2169.jpg,2,0.2170
0000029922_1292.jpg,39,0.1293
0000013300_3033.jpg,39,0.3034
000001594_1323.jpg,2,0.1323
0000012036_1265.jpg,29,0.1265
0000024584_1656.jpg,5,0.1656
000008765_1252.jpg,2,0.1253
000001741_1216.jpg,2,0.1216
0000021167_1715.jpg,41,0.1715
0000018916_1569.jpg,2,0.1569
000004822_1327.jpg,2,0.1327
000004188_1402.jpg,2,0.1402
000006947_1296.jpg,39,0.1296
0000025498_1267.jpg,2,0.1267
00000990_2020.jpg,35,0.2020
0000023957_1730.jpg,39,0.1730
0000033371_1596.jpg,39,0.1596
0000025513_1454.jpg,35,0.1454
000001153_1329.jpg,2,0.1329
0000031572_1228.jpg,2,0.1229
000006628_1239.jpg,2,0.1239
0000027310_1752.jpg,39,0.1753
0000029473_1664.jpg,11,0.1665
000009241_1444.jpg,2,0.1444
0000022532_1349.jpg,39,0.1350
0000015375_1211.jpg,44,0.1211
0000018645_1249.jpg,8,0.1249
000003793_1297.jpg,39,0.1298
0000022283_1393.jpg,35,0.1393
000008836_1206.jpg,39,0.1207
0000010231_1717.jpg,2,0.1718
000008822_1298.jpg,2,0.1298
000003977_1223.jpg,35,0.1224
0000022718_1258.jpg,36,0.1259
0000031002_1337.jpg,35,0.1337
0000025063_1270.jpg,2,0.1270
000004573_1272.jpg,2,0.1273
0000031980_1264.jpg,18,0.1265
0000011488_1312.jpg,2,0.1313
00000402_1298.jpg,13,0.1298
0000025936_1585.jpg,2,0.1586
0000020682_2381.jpg,2,0.2382
00000374_1334.jpg,2,0.1335
0000011301_1749.jpg,2,0.1750
0000028580_1625.jpg,44,0.1625
0000015615_1516.jpg,2,0.1517
0000010745_1273.jpg,35,0.1274
0000021598_2315.jpg,35,0.2315
000005872_1774.jpg,2,0.1775
0000021215_1268.jpg,39,0.1268
0000025073_1355.jpg,43,0.1356
0000012191_1642.jpg,2,0.1642
000002660_1457.jpg,2,0.1457
000002489_2149.jpg,13,0.2149
000004946_1782.jpg,2,0.1782
0000026977_1385.jpg,39,0.1386
00000162_2642.jpg,2,0.2642
0000012350_1460.jpg,39,0.1460
0000019563_1240.jpg,8,0.1240
0000031576_1554.jpg,5,0.1554
000001631_1262.jpg,2,0.1262
000003998_2199.jpg,39,0.2200
00000189_1494.jpg,2,0.1495
000006162_4447.jpg,2,0.4448
000004832_1597.jpg,26,0.1598
0000010369_1255.jpg,2,0.1255
000004198_1771.jpg,38,0.1772
000006957_1234.jpg,2,0.1234
0000030913_1474.jpg,39,0.1474
00000770_2133.jpg,2,0.2134
0000023953_1338.jpg,44,0.1339
000001962_1228.jpg,5,0.1229
0000025311_2312.jpg,2,0.2312
0000028147_1244.jpg,1,0.1244
0000030720_1268.jpg,17,0.1268
0000024755_1349.jpg,12,0.1349
0000016095_1275.jpg,2,0.1275
0000011922_2731.jpg,2,0.2732
0000028386_1288.jpg,2,0.1289
000003393_1211.jpg,5,0.1211
0000019173_1624.jpg,2,0.1624
0000019167_1710.jpg,2,0.1711
000005735_2093.jpg,2,0.2094
000001221_1446.jpg,5,0.1446
000005721_1412.jpg,2,0.1412
0000024231_1402.jpg,44,0.1403
0000026340_1790.jpg,39,0.1791
00000599_1331.jpg,44,0.1331
000004365_1316.jpg,39,0.1316
0000034036_1204.jpg,5,0.1204
000002715_1328.jpg,39,0.1329
0000022641_1242.jpg,2,0.1242
0000010195_1289.jpg,2,0.1289
0000029072_1219.jpg,43,0.1220
000007651_1202.jpg,5,0.1203
000004358_1559.jpg,2,0.1560
0000027711_1259.jpg,44,0.1259
0000012769_1218.jpg,39,0.1219
0000012594_1499.jpg,2,0.1499
000009324_1749.jpg,29,0.1750
0000029270_1281.jpg,43,0.1281
0000032650_1202.jpg,44,0.1202
0000021162_1750.jpg,39,0.1751
000003635_1348.jpg,2,0.1349
000004628_2498.jpg,2,0.2498
0000022494_1264.jpg,39,0.1265
000009481_1501.jpg,42,0.1501
00000759_1384.jpg,39,0.1385
0000016043_1458.jpg,8,0.1458
0000023946_1260.jpg,39,0.1260
0000013885_1395.jpg,2,0.1395
000001977_1406.jpg,1,0.1407
0000016725_1461.jpg,5,0.1462
0000019416_1307.jpg,2,0.1307
0000011062_1448.jpg,2,0.1448
000004199_1299.jpg,39,0.1300
00000765_3556.jpg,2,0.3556
0000032877_1269.jpg,9,0.1269
0000017598_1246.jpg,13,0.1247
000006163_1565.jpg,5,0.1565
0000026989_1305.jpg,35,0.1306
000006639_1430.jpg,35,0.1430
0000031577_1458.jpg,39,0.1458
000003033_1354.jpg,5,0.1355
0000012351_2241.jpg,2,0.2242
0000019562_1227.jpg,39,0.1228
0000014708_1271.jpg,6,0.1272
00000611_1648.jpg,2,0.1649
0000028783_1523.jpg,8,0.1523
000005481_1395.jpg,2,0.1396
0000023359_1271.jpg,38,0.1271
000005668_1457.jpg,2,0.1457
0000017956_1624.jpg,8,0.1624
0000026235_1270.jpg,2,0.1270
000004204_1451.jpg,2,0.1452
0000025700_1223.jpg,9,0.1223
000007731_1557.jpg,2,0.1557
0000024387_1427.jpg,39,0.1427
000005867_1452.jpg,11,0.1453
000005697_1459.jpg,39,0.1459
0000013267_2385.jpg,2,0.2386
00000411_1478.jpg,5,0.1478
0000010020_1458.jpg,44,0.1458
000008372_1446.jpg,42,0.1447
000005656_1775.jpg,2,0.1775
000002139_2555.jpg,2,0.2556
000001356_1269.jpg,39,0.1270
0000014291_1281.jpg,39,0.1282
0000027883_1399.jpg,41,0.1399
000009736_2403.jpg,2,0.2404
0000026237_1985.jpg,39,0.1986
0000031993_1231.jpg,39,0.1232
000004560_1390.jpg,5,0.1390
0000015414_1454.jpg,2,0.1454
000004789_1217.jpg,11,0.1217
000004945_1306.jpg,6,0.1307
0000028781_1374.jpg,44,0.1374
0000020493_1476.jpg,5,0.1476
0000015428_1510.jpg,5,0.1511
0000024193_1594.jpg,44,0.1594
0000022290_1270.jpg,19,0.1270
000001154_1329.jpg,2,0.1329
000003743_1233.jpg,2,0.1233
0000023603_1295.jpg,39,0.1295
0000021014_1254.jpg,2,0.1255
0000023617_1503.jpg,39,0.1504
0000022247_1704.jpg,44,0.1705
000002461_1981.jpg,13,0.1981
000009534_1358.jpg,2,0.1358
000006161_1541.jpg,39,0.1541
0000029474_1492.jpg,44,0.1492
0000028018_1649.jpg,44,0.1650
00000773_1216.jpg,5,0.1217
000003186_1397.jpg,2,0.1397
0000019366_1232.jpg,39,0.1232
0000027277_1245.jpg,39,0.1245
00000968_1414.jpg,2,0.1414
000005520_1520.jpg,2,0.1521
000008004_1264.jpg,2,0.1265
000001746_1415.jpg,35,0.1416
0000033570_1647.jpg,8,0.1647
000003623_1405.jpg,2,0.1405
000009468_1717.jpg,2,0.1717
000004164_1283.jpg,5,0.1283
0000016928_1489.jpg,44,0.1489
000009326_1447.jpg,2,0.1448
0000012582_2157.jpg,2,0.2158
000009332_1749.jpg,29,0.1750
0000020530_1441.jpg,34,0.1442
0000024756_1369.jpg,39,0.1369
0000025448_2244.jpg,18,0.2245
0000017613_1734.jpg,2,0.1734
00000571_1385.jpg,2,0.1386
0000030290_1336.jpg,5,0.1336
0000015038_2417.jpg,2,0.2417
0000025845_1659.jpg,39,0.1659
0000016257_1545.jpg,5,0.1546
000009695_1258.jpg,2,0.1259
0000012025_1262.jpg,2,0.1262
0000015979_1227.jpg,14,0.1227
0000027075_2217.jpg,2,0.2218
0000010801_1400.jpg,2,0.1401
000003347_1416.jpg,5,0.1416
000008212_1248.jpg,39,0.1249
0000034035_1204.jpg,5,0.1204
0000017834_1470.jpg,13,0.1470
0000022642_1586.jpg,2,0.1586
0000027706_1337.jpg,2,0.1338
000005723_1597.jpg,2,0.1598
0000033767_1553.jpg,5,0.1553
0000028421_1228.jpg,44,0.1229
000003434_1235.jpg,35,0.1236
000009694_1258.jpg,2,0.1259
0000014333_1404.jpg,39,0.1404
000009858_1238.jpg,5,0.1238
000009680_1393.jpg,2,0.1393
0000029924_1220.jpg,5,0.1221
000003391_1288.jpg,2,0.1289
000005086_1413.jpg,5,0.1414
000002931_1263.jpg,2,0.1263
0000020900_1876.jpg,35,0.1876
0000020525_1292.jpg,2,0.1292
000002514_1346.jpg,35,0.1346
000004603_1586.jpg,35,0.1586
0000010380_1612.jpg,2,0.1613
0000021175_1305.jpg,2,0.1305
000007444_1233.jpg,2,0.1234
0000020519_1441.jpg,34,0.1442
0000017362_1566.jpg,2,0.1567
000005284_1429.jpg,2,0.1429
0000031548_1255.jpg,39,0.1256
000003018_1339.jpg,8,0.1340
0000018870_1356.jpg,13,0.1356
0000018858_1356.jpg,13,0.1356
000006148_1265.jpg,34,0.1266
0000032069_1403.jpg,8,0.1403
0000028964_1868.jpg,39,0.1869
000001800_1202.jpg,1,0.1202
0000011_1232.jpg,2,0.1233
0000012352_2023.jpg,2,0.2024
0000024838_1377.jpg,2,0.1377
000007295_1413.jpg,2,0.1414
0000015367_1541.jpg,39,0.1542
000003959_1495.jpg,2,0.1496
000005119_3683.jpg,2,0.3684
0000016493_1650.jpg,44,0.1651
000006376_2101.jpg,2,0.2102
0000032257_1388.jpg,39,0.1388
0000032519_2075.jpg,39,0.2076
000005657_1775.jpg,2,0.1775
0000031004_1503.jpg,44,0.1504
0000028555_1245.jpg,44,0.1246
000005131_1359.jpg,9,0.1359
0000012150_1351.jpg,41,0.1352
000007915_1870.jpg,39,0.1871
0000010747_1319.jpg,2,0.1319
0000014253_1479.jpg,35,0.1480
0000024390_1573.jpg,39,0.1574
000005858_1871.jpg,2,0.1872
0000011303_1206.jpg,5,0.1206
00000362_1614.jpg,2,0.1614
0000022905_1203.jpg,4,0.1203
000002845_1759.jpg,2,0.1759
0000010734_2473.jpg,5,0.2474
0000026292_1433.jpg,2,0.1433
0000012679_1236.jpg,2,0.1237
00000463_1590.jpg,9,0.1591
000009022_1302.jpg,2,0.1303
0000028532_2320.jpg,39,0.2320
000001330_1537.jpg,35,0.1537
000007033_1506.jpg,2,0.1507
0000019274_1886.jpg,35,0.1887
000009591_1406.jpg,35,0.1406
0000032783_1358.jpg,39,0.1359
000009585_1248.jpg,2,0.1248
0000010522_1225.jpg,44,0.1226
00000113_2209.jpg,2,0.2209
0000024863_1406.jpg,39,0.1406
00000846_1427.jpg,39,0.1427
0000024888_1224.jpg,2,0.1225
