,accuracy,loss,val_accuracy,val_loss
0,0.5841249227523804,1.5242446660995483,0.8528158068656921,0.5331806540489197
1,0.8000373840332031,0.6991394758224487,0.8957445025444031,0.3694172501564026
2,0.8467651605606079,0.5336833596229553,0.9096552133560181,0.31859368085861206
3,0.8719708323478699,0.44336411356925964,0.916161835193634,0.295523077249527
4,0.890781581401825,0.37667980790138245,0.9224441051483154,0.27564558386802673
5,0.9002243876457214,0.33332377672195435,0.9259591698646545,0.2631414234638214
6,0.9117801189422607,0.2952200174331665,0.9278289079666138,0.25673702359199524
7,0.9188481569290161,0.26348555088043213,0.9309700131416321,0.2531280517578125
8,0.9273373484611511,0.23719066381454468,0.9299229383468628,0.25945359468460083
9,0.932124137878418,0.21154750883579254,0.9301473498344421,0.27594348788261414
10,0.9381638169288635,0.19510596990585327,0.9315683245658875,0.2660747170448303
11,0.9410994648933411,0.18157300353050232,0.9305960536003113,0.26367589831352234
12,0.9484667181968689,0.1576470583677292,0.9318674802780151,0.27549177408218384
13,0.9498504400253296,0.15352128446102142,0.9365043640136719,0.2687264084815979
14,0.9530478715896606,0.14003467559814453,0.9349338412284851,0.29071536660194397
15,0.9561705589294434,0.13333313167095184,0.9343355298042297,0.2907518148422241
16,0.9578347206115723,0.12652942538261414,0.935232937335968,0.2958732545375824
17,0.959872841835022,0.11863832920789719,0.9346346855163574,0.3111594319343567
18,0.9634816646575928,0.11109479516744614,0.9333632588386536,0.3137184679508209
19,0.9647905826568604,0.10528522729873657,0.9334380626678467,0.31610819697380066
20,0.9671279191970825,0.09881435334682465,0.9330641031265259,0.3147278428077698
21,0.9669783115386963,0.09818101674318314,0.935232937335968,0.32982856035232544
22,0.9701757431030273,0.0893038734793663,0.9329144954681396,0.34464162588119507
23,0.9688855409622192,0.09227370470762253,0.9306708574295044,0.35423290729522705
24,0.9721204042434692,0.08266022801399231,0.9353825449943542,0.3438781499862671
25,0.9714472889900208,0.08450685441493988,0.9351581931114197,0.35072365403175354
26,0.9734293222427368,0.07951224595308304,0.933512806892395,0.36494553089141846
27,0.9735228419303894,0.07795299589633942,0.9318674802780151,0.3784607946872711
28,0.9744016528129578,0.07537008076906204,0.9346346855163574,0.3767177164554596
29,0.975766658782959,0.07039458304643631,0.9334380626678467,0.3874052166938782
