,accuracy,loss,val_accuracy,val_loss
0,0.6256357431411743,1.3650976419448853,0.8294069170951843,0.6265344023704529
1,0.8019446730613708,0.70148104429245,0.8636601567268372,0.4809468388557434
2,0.8418100476264954,0.5527782440185547,0.8859472274780273,0.40769636631011963
3,0.8649588823318481,0.46210429072380066,0.8872933983802795,0.3924420475959778
4,0.882161557674408,0.39565956592559814,0.9006806015968323,0.36169594526290894
5,0.8984293341636658,0.34148308634757996,0.902699887752533,0.3428552448749542
6,0.9087509512901306,0.2981242835521698,0.9060653448104858,0.3382236063480377
7,0.9187359809875488,0.2607039213180542,0.905317485332489,0.34406590461730957
8,0.9274682402610779,0.23164767026901245,0.9101787209510803,0.3393750488758087
9,0.9350224137306213,0.20657874643802643,0.9102535247802734,0.33239737153053284
