,accuracy,loss,val_accuracy,val_loss
0,0.6005422472953796,1.4394065141677856,0.8431680798530579,0.5844330191612244
1,0.7744203209877014,0.7823709845542908,0.8834791779518127,0.4299890697002411
2,0.8223074078559875,0.607134997844696,0.8952957987785339,0.3699018359184265
3,0.8527113199234009,0.4976663291454315,0.9041956663131714,0.33527326583862305
4,0.8713724613189697,0.42545509338378906,0.911001443862915,0.3161509931087494
5,0.8860695362091064,0.37377578020095825,0.9133946895599365,0.311338871717453
6,0.8970456123352051,0.3287983536720276,0.9162366390228271,0.30196067690849304
7,0.907198965549469,0.2949475049972534,0.9158626794815063,0.30633243918418884
8,0.9153702259063721,0.26754671335220337,0.9157878756523132,0.31434792280197144
9,0.9233171343803406,0.24219723045825958,0.9177324175834656,0.30867207050323486
