,accuracy,loss,val_accuracy,val_loss
0,0.6373410820960999,1.319647192955017,0.8414478898048401,0.5661659240722656
1,0.8131263852119446,0.6563069820404053,0.8745793104171753,0.44302046298980713
2,0.8531413674354553,0.5086945295333862,0.8878917098045349,0.39450886845588684
3,0.8780104517936707,0.4133203327655792,0.8985865116119385,0.3521519601345062
4,0.8965781331062317,0.3473849296569824,0.903073787689209,0.34054774045944214
5,0.910433828830719,0.2989811301231384,0.9028494358062744,0.3346880376338959
6,0.9213537573814392,0.25116708874702454,0.9080098867416382,0.3301709294319153
7,0.9313949346542358,0.21774794161319733,0.9123476147651672,0.33075469732284546
8,0.9407067894935608,0.18509648740291595,0.9123476147651672,0.3326643705368042
9,0.9446896314620972,0.1687334030866623,0.9116744995117188,0.3449527621269226
