,accuracy,loss,val_accuracy,val_loss
0,0.54106205701828,1.6688450574874878,0.833669900894165,0.609656572341919
1,0.7662864327430725,0.8143500089645386,0.8739809989929199,0.44126132130622864
2,0.8201196789741516,0.6212093234062195,0.8949218392372131,0.3747853934764862
3,0.8500561118125916,0.5166095495223999,0.9052426815032959,0.33066442608833313
4,0.8675205707550049,0.4469931721687317,0.9166853427886963,0.30180564522743225
5,0.8815631866455078,0.39960777759552,0.9184802770614624,0.2844589352607727
6,0.8942782282829285,0.3521215617656708,0.9228180646896362,0.2765728235244751
7,0.9020755290985107,0.3229621350765228,0.9240894317626953,0.27148687839508057
8,0.9097793698310852,0.2988804280757904,0.9270809888839722,0.25691771507263184
9,0.9164360761642456,0.2724248468875885,0.9264078736305237,0.26552814245224
