,accuracy,loss,val_accuracy,val_loss
0,0.5900523662567139,1.4856501817703247,0.8077929615974426,0.6940847635269165
1,0.7785901427268982,0.7846682667732239,0.8504225611686707,0.5457869172096252
2,0.8177449703216553,0.6380320191383362,0.8691197633743286,0.4739891588687897
3,0.8383694887161255,0.555811882019043,0.8775708675384521,0.445210725069046
4,0.8563201427459717,0.49541881680488586,0.8843766450881958,0.41303199529647827
5,0.8709797859191895,0.4406130313873291,0.8914815783500671,0.38906824588775635
6,0.8807591795921326,0.39834094047546387,0.8957445025444031,0.37532761693000793
7,0.8896597027778625,0.3661952614784241,0.8952957987785339,0.3776232898235321
8,0.8986911177635193,0.33507952094078064,0.8942487239837646,0.38223162293434143
9,0.9042819738388062,0.3093501031398773,0.9014284610748291,0.3550291955471039
10,0.9117240309715271,0.28338080644607544,0.9012789130210876,0.36120936274528503
11,0.9176514744758606,0.2617833614349365,0.9027746319770813,0.3581877052783966
12,0.9238407015800476,0.24196955561637878,0.9003814458847046,0.3671730160713196
13,0.9283096194267273,0.22693216800689697,0.9037469029426575,0.3546120524406433
14,0.9317876100540161,0.21347375214099884,0.9040460586547852,0.36815744638442993
15,0.936406135559082,0.19894739985466003,0.9029990434646606,0.3745792806148529
16,0.9390239119529724,0.1844705492258072,0.9020267724990845,0.3889511227607727
17,0.9415856599807739,0.17552144825458527,0.8998578786849976,0.4012049734592438
18,0.9439790844917297,0.16782544553279877,0.9050183296203613,0.38772687315940857
19,0.9497195482254028,0.15383248031139374,0.9026250839233398,0.4210830330848694
20,0.9513276219367981,0.14681898057460785,0.9017276167869568,0.4037199914455414
21,0.9526178240776062,0.14024297893047333,0.9029242396354675,0.4319137930870056
22,0.9527300000190735,0.13950200378894806,0.9032981991767883,0.42645731568336487
23,0.9570119380950928,0.12665295600891113,0.9051678776741028,0.4340622127056122
24,0.9569932818412781,0.12594200670719147,0.9021763801574707,0.4349529445171356
25,0.9604524970054626,0.1181926429271698,0.9041956663131714,0.4468607008457184
26,0.9598541259765625,0.11715967208147049,0.9055418372154236,0.45447784662246704
27,0.9627524018287659,0.1098705381155014,0.902251124382019,0.46774300932884216
28,0.9622662663459778,0.10932013392448425,0.9040460586547852,0.4623691737651825
29,0.965538501739502,0.09915083646774292,0.905317485332489,0.47254663705825806
