,accuracy,loss,val_accuracy,val_loss
0,0.644016444683075,1.3061408996582031,0.8681474924087524,0.4785352051258087
1,0.8433433175086975,0.5552478432655334,0.8965672254562378,0.3627163767814636
2,0.8839192390441895,0.40747106075286865,0.9139929413795471,0.30326586961746216
3,0.9019259810447693,0.338617742061615,0.9215466380119324,0.27844345569610596
4,0.9166043400764465,0.28387734293937683,0.9250617027282715,0.2663463354110718
5,0.927262544631958,0.24064236879348755,0.9242390394210815,0.2688063681125641
6,0.9348915219306946,0.20854362845420837,0.9265574812889099,0.2621462941169739
7,0.9461106657981873,0.17521995306015015,0.9267818331718445,0.2763521373271942
8,0.9504113793373108,0.15442655980587006,0.9285767674446106,0.28307196497917175
9,0.9557591676712036,0.1357996165752411,0.9258095622062683,0.30165746808052063
10,0.9594427943229675,0.12491033226251602,0.9309700131416321,0.2957136929035187
11,0.9641361236572266,0.1093888133764267,0.9282028079032898,0.2949741780757904
12,0.9664547443389893,0.10050373524427414,0.930895209312439,0.3169997036457062
13,0.9691660404205322,0.09325920790433884,0.929175078868866,0.3122051954269409
14,0.9719895124435425,0.08426067978143692,0.9325405955314636,0.3053281903266907
15,0.9733732342720032,0.07911079376935959,0.9305212497711182,0.3242553472518921
16,0.9753552675247192,0.07510299980640411,0.9298481941223145,0.3552902638912201
17,0.9756357669830322,0.0723738968372345,0.9289507269859314,0.36239364743232727
18,0.9770007729530334,0.06937313824892044,0.9281280636787415,0.3404902517795563
19,0.9785340428352356,0.06452347338199615,0.9320170283317566,0.35555386543273926
20,0.9801982045173645,0.0595400407910347,0.9321666359901428,0.37527474761009216
21,0.9801046848297119,0.055906545370817184,0.933512806892395,0.3732169270515442
22,0.9825355410575867,0.052546270191669464,0.9326901435852051,0.36687278747558594
23,0.9824233651161194,0.05115773528814316,0.9314187169075012,0.3990350067615509
24,0.9808713793754578,0.05487686023116112,0.9311943650245667,0.3943828046321869
25,0.9832647442817688,0.04936007037758827,0.9315683245658875,0.40187087655067444
26,0.9834704399108887,0.04659389704465866,0.9339615702629089,0.3989579975605011
27,0.9841809868812561,0.04638532176613808,0.9333632588386536,0.3936653435230255
28,0.984218418598175,0.04671095311641693,0.9295490384101868,0.4098981022834778
29,0.9854151010513306,0.044107675552368164,0.9299977421760559,0.4384206235408783
