,accuracy,loss,val_accuracy,val_loss
0,0.6425392627716064,1.2815591096878052,0.8531897664070129,0.5332126021385193
1,0.8315070867538452,0.592364490032196,0.8884152173995972,0.39276179671287537
2,0.8697643876075745,0.45155030488967896,0.8975394368171692,0.3557758927345276
3,0.8895288109779358,0.3794287145137787,0.9096552133560181,0.311830997467041
4,0.9022999405860901,0.3272160589694977,0.9179567694664001,0.29244211316108704
5,0.9129019975662231,0.29034852981567383,0.9172089099884033,0.29947787523269653
6,0.9214659929275513,0.2566589415073395,0.9145165085792542,0.3042265772819519
7,0.9289267063140869,0.2300773710012436,0.9225189089775085,0.2861700654029846
8,0.9344801902770996,0.21021777391433716,0.9218457937240601,0.2857334017753601
9,0.9385190606117249,0.19017256796360016,0.9193029403686523,0.3048176169395447
