,accuracy,loss,val_accuracy,val_loss
0,0.5585452318191528,1.577359676361084,0.8177399039268494,0.6568578481674194
1,0.7375093698501587,0.9099178910255432,0.8522922992706299,0.5345888137817383
2,0.7793754935264587,0.7547285556793213,0.8682222962379456,0.4659275412559509
3,0.8120605945587158,0.645592987537384,0.8843018412590027,0.41401422023773193
4,0.831750214099884,0.571135401725769,0.8926782011985779,0.38201066851615906
5,0.8479244709014893,0.513408362865448,0.8941739797592163,0.36600103974342346
6,0.8583769798278809,0.47105228900909424,0.898810863494873,0.3504372835159302
7,0.867838442325592,0.4344973564147949,0.903073787689209,0.34145525097846985
8,0.8775056004524231,0.40091389417648315,0.9072619676589966,0.32840967178344727
9,0.8838631510734558,0.374832421541214,0.9048687219619751,0.33656617999076843
10,0.8902019262313843,0.35169780254364014,0.9092812538146973,0.3262125253677368
11,0.8964285850524902,0.3252333700656891,0.9080098867416382,0.33346518874168396
12,0.9028608798980713,0.3096657693386078,0.9107770323753357,0.3253164291381836
13,0.9064323306083679,0.2919568419456482,0.9120484590530396,0.3318440318107605
14,0.9103403091430664,0.27851855754852295,0.9116744995117188,0.33794623613357544
15,0.9142670035362244,0.2647249400615692,0.9108518362045288,0.34390732645988464
16,0.9172775149345398,0.25699612498283386,0.9102535247802734,0.34337317943573
17,0.92010098695755,0.24444013833999634,0.9110761880874634,0.35245317220687866
18,0.9229431748390198,0.23604920506477356,0.9124224185943604,0.34598392248153687
19,0.9252243638038635,0.22637790441513062,0.9129459261894226,0.35619330406188965
